,Mondelez,"Ciasto biszkoptowe ""Lubisie mus truskawkowy"" z nadzieniem jablkowo- truskawkowym",,30g,5,,7622210083906
,Mondelez,"Ciasto biszkoptowe ""Lubisie jogurtowo- bananowym"" z nadzieniem o smaku jogurtowo- bananowym",,30g,5,,7622210082404
,Mondelez,"Ciasto biszkoptowe ""Lubisie mus z owocow lecnych"" z nadzieniem jablek i owocow lesnych",,30g,5,,7622210240583
,Wolnosc,"Baton ""Krowka ciagutka"" smietankowa",,40g,3,,5905082008003
,Wolnosc,"Baton ""Krowka ciagutka"" kakaowa",,40g,3,,5905082008096
,,CHALWA,,WEIGHT,"PRICE, DKK",,BARCODE
,Unitop,Chalwa sezamowa o smaku waniliowym,,50g,6,,5902097150956
,Odra,Chalwa sezamowa mleczna,,65g,7,,5900278005552
,Odra,Chalwa sezamowa z bakaliami,,65g,7,,5900278008485
,E.Wedel,"Chalwa ""Krolewska"" z bakaliami",,50g,8,,5901588067025
,E.Wedel,"Chalwa ""Krolewska"" z orzechami",,50g,8,,5901588067049
,E.Wedel,"Chalwa ""Krolewska"" o smaku waniliowym z kakao",,50g,8,,5901588067056
,,,CHOCOLATE,WEIGHT,"PRICE, DKK",,BARCODE
,Milka,Czekolada mleczna z mleka alpejskiego z nadzieniem o smaku jogurtowym,Alpine milk chocolate yoghurt,100g,14.00,,4025700001450
,Milka,Czekolada mleczna z mleka alpejskiego z nadzieniem o smaku toffi,Alpine milk chocolate toffee,100g,14.00,,5998711723491
,Milka,Czekolada mleczna z mleka alpejskiego z kawalkami orzechow laskowych,Alpine milk chocolate hazelnuts,100g,14.00,,4025700001023
,Milka,Czekolada mleczna z mleka alpejskiego z nadzieniem o smaku malinowym,Alpine milk chocolate raspberry,100g,14.00,,7622300530518
,Milka,Czekolada mleczna z mleka alpejskiego,Alpine milk chocolate,100g,14.00,,3045140105502
,Milka,Czekolada mleczna z mleka alpejskiego z nadzieniem o smaku wisniowym,Alpine milk chocolate cherry,100g,14.00,,7622300674595
,Milka,Czekolada biala,White chocolate,100g,14.00,,4025700001962
,Milka,Czekolada mleczna z mleka alpejskiego z rodzynkami i orzechami,Alpine milk chocolate raisin & nut,100g,14.00,,3045140280902
,Milka,Czekolada mleczna z mleka alpejskiego z nadzieniem karmelowym,Alpine milk chocolate caramel,100g,14.00,,7622300719654
,Milka,Czekolada mleczna z mleka alpejskiego z nadzieniem o smaku truskawkowo- jogurtowym,Alpine milk chocolate strawberry yoghurt,100g,14.00,,7622200007332
,Milka,Czekolada mleczna z mleka alpejskiego,Alpine milk chocolate,25g,5.00,,7622210151728
,GLOCERY,,,,,,
,,HERBATKA,TEA,WEIGHT,"PRICE, DKK",,BARCODE
,Big-Active,"Herbtka czarna z kawatkami owocow ""Cytryna & mango"" (20 szt)","""Cytryna & mango"" flavoured ceylon black tea (20 psc)",40g,23,,5907658333397
,Big-Active,"Herbatka ziolowo- owocowa o smaku grejpfrut ""Slim plus"" (20 szt)",,40g,25,,5905548353845
,Big-Active,Herbatka owocowo- ziolowa o smaku malinowym z acerola (20 szt),,45g,23,,5907658332383
,Big-Active,"Herbata czerwona o smaku grejpfrutowym ""Pu-erh""",,100g,22,,5905548350035
,Biofix,Herbatka owocowa aronia z acai (20 szt),,40g,18,,5901483000660
,Biofix,Zielona herbatka oryginalna (20 szt),,40g,18,,5901483100278
,Biofix,Szalwia herbatka ziolowa (20 szt),,35g,10,,5901483060022
,Lipton,Herbata owoce tropikalne (10 szt),,18g,13,,8712100394089
,Lipton,Herbata cytrynowa (10 szt),,17g,13,,8712100394027
,Lipton,Herbata owoce lesne (10 szt),,17g,13,,8712100394041
,Bastek,Herbata zielona oryginalna (20 szt),,30g,10,,5900738000349
,Posti,Herbata indyjska granulowana,,80g,8,,5900888010939
,Loyd,Herbatka owocowa aromatyzowana o smaku ananasa i gruszki (20 szt),,40g,18,,5900396017277
,Loyd,Herbatka owocowa aromatyzowana o smaku maliny i truskawki (20 szt),,40g,18,,5900396016164
,Loyd,Herbatka zielona aromatyzowana o smaku cytrynowym (20 szt),Green tea with lemon (20 psc),34g,18,,5900396016188
,Loyd,"""Grzaniec"" kozacki o smaku miodowym (10 szt)","""Mulled wine"" honey flavour (10 psc)",30g,18,,5900396012784
,Loyd,"""Grzaniec"" grzeszny o smaku malinowym (10 szt)","""Mulled wine"" raspberry flavour (10 psc)",30g,18,,5900396014818
,Loyd,"""Grzaniec"" zbojnicki na ogniu (10 szt)","""Mulled wine"" traditional (10 psc)",30g,18,,5900396010865
,Loyd,"""Grzaniec"" smak sliwkowy palony (10 szt)","""Mulled wine"" plum flavour (10 psc)",30g,18,,5900396012777
,,KAKAO/,COFFEE/ COCOA,WEIGHT,"PRICE, DKK",,BARCODE
,Wawel,"""Naturalne kakao"" o obnizonej zawartosci tluszczu do picia, gotowania, pieczenia",,110g,12,,5900102016273
,La Festa,"""Chocolatta"" hot classico",,150g,18,,5900910001935
,La Festa,"""Chocolatta"" hot cherry",,25g,3,,5900910008255
,La Festa,"""Chocolatta"" hot strawberry",,25g,3,,5900910008873
,La Festa,"""Chocolatta"" hot milky",,25g,3,,5900910008231
,Caffetteria Mokate,Cappuccino classic,,110g,18,,5902891280248
,Caffetteria Mokate,Cappuccino czekoladowe,,110g,18,,5902891280224
,Caffetteria Mokate,Cappuccino o smaku rumowym,,110g,18,,5902891280279
,Caffetteria Mokate,Cappuccino o smaku waniliowym,,110g,18,,5902891280217
,Nescafe,Classic,,200g,75,,7613031918881
,Nescafe,"Espresso (25 szt x 1,8g)",,45g,49,,3033710076789
,Nescafe,3in1 classic,,18g,3,,59918257
,Nescafe,3in1 brown sugar,,17g,3,,7613034025302
,Nescafe,3in1 strong,,18g,3,,5998710967612
,Nestle,Nescore,,260g,75,,7613034705754
,Jacobs,Cronat gold,,500g,64,,5901480002445
,,,COFFEE CREAMER,WEIGHT,"PRICE, DKK",,BARCODE
,Caffetteria Mokate,,"Coffee creamer ""Carmen"" classic",200g,18,,5902891280644
,,DETSKA HERBATKA,TEA FOR CHILDREN,WEIGHT,"PRICE, DKK",,BARCODE
,BoboVita,Herbatka o smaku brzoskwiniowym,,200g,69,,4008976593294
,BoboVita,"Herbatka o smaku melisy, rumianku i lipy",,200g,69,,4008976598329
,,KONSERWY RYBNE,FISH CONSERVES ,WEIGHT,"PRICE, DKK",,BARCODE
,Orka,Filety z makreli w oleju aromatyzowanym,Mackerel fillets in flavored oil,170g,16.00,,5908235945019
,Pirat,Szprot popularny z oleju,Winter sprats popular smoked,170g,16.00,,5901069004549
,Pirat,Filety sledziowe w sosie pomidorowym,Herring fillets in tomato sauce,170g,16.00,,5901069004563
,Pirat,Filety sledziowe w oleju,Herring fillets in oil,170g,16.00,,5901069004556
,Pirat,Sledz w sosie pomidorowym,Herring in tomato sauce,170g,16.00,,5901069004525
,Pirat,Sledz po gdansku w oleju,Herring in oil,170g,16.00,,5901069004532
,Graal,Filety ze sledzia w oleju,Herring fillet in oil,170g,16.00,,5903895010220
,Graal,Byczki w sosie pomidorowym,,300g,29.00,,5903895010473
,Losos,Szprot popularny z oleju,Winter sprats popular smoked,170g,24.00,,5901069000442
,Neptun,Filety sledziowe w zlocistym oleju,Herring fillet in golden oil,170g,16.00,,5900653080006
,Neptun,Filety z makreli w zlocistym oleju,Mackerel fillets in golden oil,170g,23.00,,5900653080020
,Statesman,Tunczyk rozdrobniony w oleju slonecznikowym,Tuna dispersed in sunflower oil,185g,21.00,,5000232247605
,Statesman,Tunczyk rozdrobniony w wodzie,Tuna dispersed in water,185g,21.00,,5000232247704
,,OCET,VINEGAR,WEIGHT,"PRICE, DKK",,BARCODE
,Kamis,Kamis ocet z polskich jabłek,Kamis vinegar from polish apples,250ml,23.00,,5900084198905
,Kamis,Kamis ocet winy z czerwonego wina,Kamis vinegar from red wine,250ml,23.00,,5900084098014
,Kamis,Kamis ocet winnyz baiłęgo wina,Kamis viengar from white wine,250ml,23.00,,5900084097017
,Kamis,Kamis oceat jabłkowy staroploski,"Kamis vinegar from apples ""satroploski""",250ml,23.00,,5900084224048
,,OLEJ,OIL,WEIGHT,"PRICE, DKK",,BARCODE
,Basso,Basso olej z ryżu,Basso rice bran oil,500ml,53.00,,8004123006736
,Kujawski,Kujawski  olej czosnkowy,Kujawski garlic oil,250ml,26.00,,5900012004827
,Kujawski,Kujawski olej bazylia,Kujawski basil oil,250ml,26.00,,5900012004834
,Kujawski,Kujawski olej cytryna i bazylia,Kujawski lemon and basil oil,250ml,26.00,,5900012006357
,,KONSERWY MIĘSNE,MEAT CONSERVES ,,,,
,Spichlerz Rusiecki,Podwawelska kiełbasa,"Sausage ""Podwawelska""",280g,30.00,,5901874901002
,Krakus ,Golonkowa,"Sausage ""Golonkowa""",300g,30.00,,5900244010023
,Krakus ,Gulasz angielski,English stew,300g,29.00,,5900244010030
,Krakus ,Wieprzowina w sosie własym,Pork in gravy,300g,29.00,,5900244010054
,Krakus ,Boczek wieprzowy,Pork,300g,28.00,,5900244000505
,Krakus ,Luksusowa mielonka wieprzowa,Luxury pork meat,300g,29.00,,5900244010047
,Agrovita,Konserwa Krakowska,"Can ""Krakowska""",400g,15.00,,5906764002029
,Konserwa turystyczna,Konserwa turystyczna wieprzowo-drobiowa,Can of pork and poultry for tourist,300g,15.00,,5904595000405
,EvraMeat,Konserwa turystyczna ,Can fo tourist,300g,17.00,,5908241636956
,EvraMeat,Konserwa tyrolska,Can tyrolean,300g,17.00,,5908241636963
,Konserwa tyrolska,Konserwa tyrolska wieprzowo-drobiowa,Can tyrolean of port and poultry,300g,12.00,,5904595005011
,Konserwa turolska,Konserwa tyrolska,Can tyrolean,300g,17.00,,590676400407
,Gratka,Gratka dla całej rodziny konserwa z golonką ,Can with pork knuckle,300g,20.00,,5900562492143
,Pamapol,Wołowina w sosie własnym,Beef in gravy,300g,29.00,,5907501011366
,Agrovita,Szynka drobiowa,Ham poultry,110g,10.00,,5906764000308
,Drosed,Szynka z indykiem ,Turkey ham,110g,10.00,,5901204006322
,Drosed,Szynka z kurcząt,Ham with chickens,110g,10.00,,5901204006315
,Drosed,Podlaski pasztet drobiowy,Chicken pate,200g,12.00,,5901204009569
,Gulasz angielski,Gulasz angielski,English stew,300g,27.00,,5904595000900
,EvraMeat,Miaso Luncheon,Meat Luncheon,300g,12.00,,5908241636857
,EvraMeat,Przysmak śniadaniowy,"Breakfast ""Delight""",300g,12.00,,5908241636864
,Mielonka wieprzowo-drobiowa,Mielonka wieprzowo-drobiowa,Minced pork and poultry,300g,27.00,,5904595000832
,,PASZTET,PATE,WEIGHT,"PRICE, DKK",,BARCODE
,Lisner,"Pasta ""Pastella"" z lososia ze szczypiorkiem","Pate ""Pastella"" from salmon with chives",80g,8.00,,5900344035278
,Lisner,"Pasta ""Pastella"" z tunczyka","Pate ""Pastella"" from salmon with tuna",80g,8.00,,5900344035018
,Lisner,"Pasta ""Pastella"" jajeczna ze szczypiorkiem","Pate ""Pastella"" from egg with chives",80g,8.00,,5900344035100
,Profi,Wielkopolski pasztet z indykiem ,Pate from turkey,250g,15.00,,5901696010180
,Profi,Wielkopolski pasztet z drobiem i papryką ,Pate from poultry and pepper,250g,15.00,,5901696010173
,Profi,Wielkopolski pasztet z drobiem firmowy,Pate from poultry,250g,15.00,,5901696000327
,Profi,Wielkopolski pasztet z drobiem pikantny,Pate from poultry chilli,131g,10.00,,5901696010869
,Profi,Wielkopolski pasztet z drobiem i pieczarkami,Pate from poultry and mushrooms,131g,10.00,,5901696000068
,Profi,Wielkopolski pasztet z drobiem i szczypiorkiem,Pate from poultry and chives,131g,10.00,,5901696010845
,Profi,Wielkopolski pasztet z drobiem i cebulą ,Pate from poultry and onion,131g,10.00,,5901696010838
,Profi,Wielkopolski pasztet z indykiem ,Pate from turkey,131g,10.00,,5901696000099
,Profi,Wielkopolski pasztet z drobiem i papryką ,Pate from poultry and pepper,131g,10.00,,5901696000020
,Profi,Wielkopolski pasztet z drobiem i zielonym pieprzem,Pate from poultry and green onion,131g,10.00,,5901696000105
,Profi,Wielkopolski pasztet z drobiem i koperkiem,Pate from poultry and dill,131g,10.00,,5901696000044
,Profi,Wielkopolski pasztet z drobiem firmowym,Pate from poultry,131g,10.00,,5901696000013
,Profi,Wielkoposlki pasztet z gęsią ,Pate from goose,131g,10.00,,5901696000730
,Profi,Wielkopolski pasztet z drobiem i czosnkiem ,Pate from poultry and garlic,131g,10.00,,5901696000037
,Profi,Wielkopolski pasztet z drobiem i majerankiem,Pate from poultry and marjoram,131g,10.00,,5901696000075
,,KECZUP/ PRZECIER POMIDOROWY,KETCHUP/ TOMATO PUREE,WEIGHT,"PRICE, DKK",,BARCODE
,Łowicz,Łowicz koncentrat pomidorowy,Łowicz tomato puree,70g,5.00,,5900397017481
,Dawtona,Dawtona koncentrat pomidorowy,Dawtona tomato puree,70g,5.00,,5901713000019
,Ketchup,Familijny ketchup łagodny,Family mild ketchup,500g,25.00,,5908235940083
,Hellmann's,Hellmann's ketchup łagodny,Hellmann's mild ketchup,450g,24.00,,8712100393334
,Hellmann's,Hellmann's ketchup pikantny,Hellmann's spicy ketchup,450g,24.00,,8712100393297
,,MUSZTARDA,MUSTARD,WEIGHT,"PRICE, DKK",,BAROCODE
,Kamis,Kamis musztarda strong z chili ciętym,"Mustard ""Strong"" with chilli",185g,13.00,,5900084241809
,Kamis,Kamis musztarda ognista ostra,"Mustard ""Fire"", hot",185g,13.00,,5900084229630
,Kamis,Kamis musztarda dijon bardzo ostra,"Mustard ""Dijon"", very hot",185g,13.00,,5900084229609
,Kamis,Kamis musztarda miodowa łagodna ,"Mustard with honey, mild",185g,13.00,,5900084229548
,Kamis,Kamis musztarda delikatesowa łagodna,"Mustard ""Gourmet"", mild",185g,13.00,,5900084229456
,Kamis,Kamis musztarda rosyjska bardzo ostra,"Mustard ""Russian"", very hot",185g,13.00,,5900084229425
,Kamis,Kamis musztarda francuska lekko ostra,"Mustard ""French"", a bit hot",185g,13.00,,5900084229517
,Kamis,Kamis musztarda bawarska łagodna,"Mustard ""Bawarska"", mild",185g,13.00,,5900084229722
,Kamis,Kamis musztarda czosnkowa lekko ostra,"Mustards with garlic, a bit hot",185g,13.00,,5900084229753
,Kamis,Kamis musztarda kremska łagodna,"Mustard ""Kremska"", mild",185g,13.00,,5900084237895
,,MAJONEZ,MAYONNAISE,WEIGHT,"PRICE, DKK",,BARCODE
,Hellmann's,Majonez babuni,Grandmothers mayonnaise,420ml,24.00,,8718114892849
,Hellmann's,Oryginalny majonez,Mayonnaise original,420ml,24.00,,8722700652038
,Hellmann's,Majonez light,Mayonnaise light,420ml,24.00,,8722700844969
,Hellmann's,Majonez babuni,Grandmothers mayonnaise,225ml,20.00,,8718114892818
,Winiary,Winiary sos czosnokowy,Garlic sauce,250ml,15.00,,5900862213554
,Winiary,Winiary sos ziołowy z nutą czosnku,Herb sauce with pint of garlic,240ml,15.00,,7613034266293
,Winiary,Winiary sos wiosenny z koperkiem,Spring sauce with dill,240ml,15.00,,7613034551221
,Winiary,Winiary majonez delikatny,Mayonnaise delicat,400ml,25.00,,7613034551207
,Kielecki,Majonez kielecki,Mayonnaise,310ml,20.00,,5900242001566
,Kieliecki,Majonez kielecki,Mayonnaise,700ml,39.00,,5900242003089
,,,,,,,
,,MAGGI,MAGGI,WEIGHT,"PRICE, DKK",,BARCODE
,Nestle,Maggi przyprawa w płynie,Maggi liquid seasoning,200g,15.00,,5900085011180
,Nestle,Maggi przyprawa w płynie,Maggi liquid seasoning,960g,40.00,,5900085011937
,Winiary,Maggi przyprawa do zup/ sosów/ sałatek,"Seasoning for soups, sauces, salads",210g,10.00,,5900862213530
,,POMIDORY SUSZONE ,DRIED TOMATOES ,WEIGHT,"PRICE, DKK",,BARCODE
,Rolnik,Pomidory suszone w oleju,Dried tomatoes in oil,280g,25.00,,5900919004722
,,FASOLKA KONSERWOWA,CANNED BEANS,WEIGHT,"PRICE, DKK",,BARCODE
,Unamel,Fasolka konserwowa żółta cięta,Canned yellow beans,440g,15.00,,5902468100153
,Unamel,Fasolka konserwowa zielona cięta,Canned green beans,440g,15.00,,5902468100153
,,WARZYWA W PUSZCE,VEGETABLES IN CANS,WEIGHT,"PRICE, DDK",,BARCODE
,Pudliszki,Groszek konserwowy,Canned peas,400g,10.00,,5900783000028.00
,Jamar,Kukurydza konserwowa,Canned corn,400g,10.00,,5906716200848.00
,Unamel,Marchew konserwowa kostka,Canned carrot,440g,15.00,,5902468100245
,,MAKARONY,PASTA,WEIGHT,"PRICE, DKK",,BARCODE
,Lubella,"Gniazda Wstazki ""Tagliatelle"" (pelne ziarno) ",Tagliatelle (full corn),400g,16.00,,5900049011546
,Lubella,"Gniazda Wstazki "" Nidi tagliatelline""",Nidi tagliatelline,400g,16.00,,5900049003503
,Lubella,Lasagne Nr 52,Lasagne,500g,27.00,,5900049001523
,Lubella,"Piora Nr 17 ""Penne rigate""",Penne rigate,400g,15.00,,5900049006375
,Lubella,"Uszka Nr 40 ""Dischi volanti""",Dischi volanti,400g,14.00,,5900049003602
,Lubella,"Muszelki morskie Nr 32 ""Gnocchi""",Gnocchi,400g,14.00,,5900049003558
,Lubella,"Lazanki Nr 46 ""Quadretti""",Quadretti,500g,14.00,,5900049003466
,Lubella,"Krajanka ""Jajeczna""",,250g,9.00,,5900049011126
,Lubella,"Gwiazdki ""Jajeczna""",Stars,250g,9.00,,5900049010648
,Lubella,"Ryz ""Jajeczna""",Rice,250g,9.00,,5900049010686
,Lubella,"Koralki ""Jajeczna""",Beads,250g,9.00,,5900049010655
,Lubella,"Zacierka ""Jajeczna""",,250g,9.00,,5900049010693
,Goliard,"Muszelka ""Gnocchi""",Gnocchi,400g,12.00,,5900252000368
,Goliard,"Rulka ""Penne rigate""",Penne rigate,400g,12.00,,5900252000375
,Goliard,"Lazanka ""Lasagnette""",Lasagnette,400g,12.00,,5900252000351
,Goliard,"Swiderek ""Spirali""",Spiral,400g,12.00,,5900252000344
,Makaron Wadowicki,Muszelki morskie,Sea shells,400g,12.00,,5900049010631
,Pol- Mak,Swiderek Tradycyjny,Traditional gimlet,250g,9.00,,5908310960760
,Pol- Mak,Swiderek,Gimlet,400g,12.00,,5904025000241
,Klasyczny,Piora,Feathers,400g,12.00,,5904025000692
,Klasyczny,Kolanko,Node,400g,12.00,,5904025000159
,Klasyczny,Lazanka,Lazanka,400g,12.00,,5904025000555
,Zloty lan,Swiderek (makaron 2-jajeczny) z kurkuma,Gimlet (2-egg noodles) with turmeric,400g,9.00,,5908235944005
,Zloty lan,Wstazka (makaron 2-jajeczny) z kurkuma,Ribbon (2-egg noodles) with turmeric,400g,9.00,,5908235943985
,Zloty lan,Spaghetti,Spaghetti,400g,8.00,,5908235945033
,Beskidzki makaron,Makaron z dodatkiem kurkumy,Pasta with turmeric,250g,9.00,,5902149000369
,Klas,Tjestenina,Tjestenina,400g,17.00,,3870004002907
,SamMills,"Fusilli ""Pasta d'oro"" (makaron bezglutenowy)",Fusilli,500g,21.00,,5948935000274
,SamMills,"Penne Rigate ""Pasta d'oro"" (makaron bezglutenowy) ",Pene rigate,500g,21.00,,5948935000267
,SamMills,"Spaghetti ""Pasta d'oro"" (makaron bezglutenowy)",Spaghetti,500g,21.00,,5948935002605
,Solare,Spagnetti,Spaghetti,400g,9.00,,5900354030164
,,RYZ,RICE,WEIGHT,"PRICE, DKK",,BARCODE
,Kajo,Ryz bialy drugoziarnisty,Long grain white rice,400g,14.00,,5902171000108
,Kupiec,Ryz basmati,Basmati rice,400g,21.00,,5902172001111
,Cenos,Ryz bialy dlugi,Rice white long,400g,12.00,,5900977001619
,Cenos,Ryz naturalny brazowy pelnoziarnisty,Rice natural brown Baker's wares,400g,14.00,,5900977001602
,,KASZA,GROATS,WEIGHT,"PRICE, DKK",,BARCODE
,,Jeczmienna,Barley,,,,
,Kupiec,Kasza jeczmienna perlowa ,Barley pearl groats,400g,19.00,,5902172000145
,Kajo,Kasza jeczmienna peczak,Barley pearl groats,400g,6.00,,5902171000061
,Kajo,Kasza jeczmienna wiejska,Barley pearl groats,400g,6.00,,5902171000535
,Cenos,Kasza peczak jeczmienny,Barley pearl groats,400g,12.00,,5900977002197
,Risana,Kasza peczak jeczmienny,Barley pearl groats,400g,10.00,,5902180570104
,,Gryczana,Buchwheat,,,,
,Cenos,Kasza gryczana prazona,Roasted buckwheat,400g,19.00,,5900977001572
,Kajo,Kasza gryczana palona,Roasted buckwheat,400g,13.00,,5902171000740
,,Pszenna,Wheat,,,,
,Lubella,Kasza pszenna,Wheat groats,300g,17.00,,5900049001721
,,Jaglana,Millet,,,,
,Cenos,Kasza jaglana,Millet groats,400g,12.00,,5900977007628
,Lestello,Kasza jaglana,Millet groats,400g,12.00,,5902609000496
,,Bulgur,Bulgur,,,,
,Melvit,Kasza bulgur premium,Bulgur groats premium,400g,22.00,,5906827015317
,,Kuskus,Couscous,,,,
,Cenos,Kasza kuskus blyskawiczna,Couscous,250g,12.00,,5900977001138
,Melvit,Kasza kuskus,Couscous,350g,17.00,,5906827014419
,,PLATKI,FLAKES,WEIGHT,"PRICE, DKK",,BARCODE
,Szczytno,Platki blyskawiczne jaglane,Instant millet flakes,400g,20.00,,5906827014532
,,FASOLA,BEANS,WEIGHT,"PRICE, DKK",,BARCODE
,Cenos,"Fasola ""Piekny jas""","Beasn ""Giants""",400g,22.00,,5900977007949
,Kupiec,Fasola biala drobna,White fine beans,400g,18.00,,5902172000053
,Kupiec,Fasola piekny jas tyczny,Big handsome Johnny bean,400g,18.00,,5902172001500
,Kupiec,Fasola piekny jas karlowy,Handsome Johnny bean,400g,18.00,,5902172000046
,,SOCZEWICA,LENTILS,WEIGHT,"PRICE, DKK",,BARCODE
,Melvit,Soczewica czerwona oryginalna,Redlentils,400g,19.00,,5906827014280
,Melvit,Soczewica zielona oryginalna,Greenlentils,400g,13.00,,5906827014303
,,OGORKI ,CUCUMBERS,WEIGHT,"PRICE, DKK",,BARCODE
,Urbanek,Ogorki kwaszone,Cucumbers in brine,930g,20.00,,5900907000262
,Kwaszarnia,Ogorki kwaszone,Cucumbers in brine,400g,10.00,,5907431182112
,,KAPUSTA,CABBAGE,WEIGHT,"PRICE, DKK",,BARCODE
,Kwaszarnia,Kapusta kwaszona,Cabbage in brine,1 kg,20.00,,5907431182020
,Frutico,Kapusta kwaszona,Sauerkraut,820g,15.00,,5902267000128
,Frutico,Kapusta kwaszona z marchewką ,Sauerkraut with carrot ,820g,15.00,,5902267003488
,Frutico,Kapusta czerwona,Red cabbage,820g,15.00,,5902267000258
,Dawtona,Kapusta czerwona z jabłkiem,Red cabbage with apple,680g,15.00,,5901713000125
,Almar,Kapusta kwaszona,Sauerkraut,840g,15.00,,5902257006109
,,BURACZKI,BEETS,WEIGHT,"PRICE, DKK",,BARCODE
,,Buraczki ćwikłowe specialite wiórki,Red beetroots,510g,12.00,,5904645333523
,,SAŁATKI W SŁOIKACH,SALADS IN JARS,WEIGHT,"PRICE, DKK",,BARCODE
,Rolnik,Rubin sałatka,Rubin salad,450g,14.00,,5900919004340
,,SELER,CELERY,WEIGHT,"PRICE, DKK",,BARCODE
,Rolnik,Seler wyborny,Celery,320g,15.00,,5900919000090
,Frunktua,Seler konserwowy,Canned Celery ,350g,15.00,,5904645003516
,,POSIŁEK NA GOTOWO,ALREADY PREPARED DISH,WEIGHT,"PRICE, DKK",,BARCODE
,Kuchnia Staropolska,Fasolka po bretońsku z kiełbasą ,Baked beans with sausage,700g,35.00,,590389627176
,Kuchnia Staropolska,Klopsiki w sosie pomidorowym,Meatballs in tomato sauce,700g,35.00,,5903895627183
,Kuchnia Staropolska,Pulpety w sosie pomidorowym,Meatballs in tomato sauce,700g,35.00,,5903895627169
,Łowicz,Fasolka po bretońsku z boczkiem i kiełbasą,Baked beans with bacon and sausage,580g,39.00,,5900397734838
,Łowicz,Fasolka po bretońsku z kiełbasą i boczkiem,Baked beans with sausage and bacon,580g,39.00,,5901886013021
,Łowicz,Klopsy w sosie pomidorowym,Meatballs in tomato sauce,580g,39.00,,5901886013052
,Pamapol,Glowizna w galarecie+ warzywa,Brawn in jelly with vegetables,498g,20.00,,5901874900197
,Pamapol,Fasolka po bretonsku z kielbasa,Baked beans with sausage,500g,20.00,,5907501002081
,Pamapol,Pulpety miesno- warzywne w sosie pomidorowym,Meatballs and vegetables in tomato sauce,500g,20.00,,5907501002036
,Pamapol,Bigos polski z kielbasa i grzybami,Polish bigos with sausage and mushrooms,500g,20.00,,5907501002128
,Pamapol,Golabki w sosie pomidorowym,Stuffed cabbage in tomato sauce,500g,20.00,,5907501002029
,Pamapol,Flaczki po zamojsku,,500g,20.00,,5907501002258
,Pamapol,Flaczki w rosole,,500g,20.00,,5907501002012
,Pudliszki,Klopsiki w sosie pomidorowym,Meatballs in tomato sauce,500g,27.00,,5900783004965
,Pudliszki,Gulasz wieprzowo- wolowy,Stewed beef,500g,35.00,,5900783004941
,Bonduelle,Leczo pieczarkowe pikantne,"Mushroom leczo, hot",450g,22.00,,5900281002982
,Dania Kachny,Golabki w sosie pomidorowym,Stuffed cabbage in tomato sauce,500g,15.00,,5908235940465
,Dania Kachny,Bigos,Bigos,500g,16.00,,5908235943367
,Dania Kachny,Klopsiki w sosie pomidorowym,Meatballs in tomato sauce,500g,15.00,,5908235940441
,Dania Kachny,Pulpety w sosie pomidorowym,Meatballs in tomato sauce,500g,15.00,,5908235941721
,Dania Kachny,Fasolka po bretonsku z kielbasa,Baked beans with sausage,500g,20.00,,5908235940502
,Dania Kachny,Flaczki w rosole,,500g,15.00,,5908235940427
,Zagloba,Pulpety w sosie o smaku kurkowym,Meatballs in sauce flavored with chanterelle,500g,20.00,,5900983010810
,Zagloba,Klopsy w sosie pieczeniowym,Meatballs in mushrooms sauce,500g,20.00,,5900983010797
,Zagloba,Golabki bez zawijania,Stuffed cabbage,500g,20.00,,5900983010827
,Agrovita,Fasolka po bretonsku z kielbasa i boczkiem,Baked beans with sausage and bacon,500g,23.00,,5902221662065
,Agrovita,Gulasz wieprzowy,Stewed beef,500g,28.00,,5902221662072
,Agrovita,Gulasz wieprzowy,Stewed beef,800g,58.00,,5902221662034
,Agrovita,Gulasz po wegiersku,Stewed beef,920g,48.00,,5906732602497
,Spichlerz Rusiecki,Krakowska kielbasa,"Sausage ""Krakowska""",280g,30.00,,5901874900982
,Spichlerz Rusiecki,Podwawelska kielbasa,"Sausage ""Podwawelska""",280g,30.00,,5901874901002
,Spichlerz Rusiecki,Golonka szlachecka,,300g,30.00,,5907501016132
,,SZCZAW,SORREL,WEIGHT,"PRICE, DKK",,BARCODE
,Rolnik,Szczaw,Sorrel,300g,10.00,,5900919004043
,,PIECZARKI MARYNOWANE,MARINATED MUSHROOMS,WEIGHT,"PRICE, DKK",,BARCODE
,Rolnik,Pieczarki marynowane,Marinated mushrooms,370g,14.00,,5900919222175
,Fruktus,Pieczarki marynowane,Marinated mushrooms,270g,17.00,,5904645000775
,Global,Pieczarki marynowane,Marinated mushrooms,290g,15.00,,5905864007262
,Global,Pieczarki marynowane,Marinated mushrooms,840g,36.00,,5905864007293
,Bonduelle,Pieczarki marynowane,Marinated mushrooms,280g,22.00,,5900281000568
,Almar,Pieczarki marynowane,Marinated mushrooms,870g,36.00,,5902257006512
,Urbanek,Pieczarki marynowane,Marinated mushrooms,290g,17.00,,5900907000392
,,???,FAST FOOD,WEIGHT,"PRICE, DKK",,BARCODE
,,???,In the carton box,,,,
,Vifon,"Danie blyskawiczne z kluskami ""Lunch box"" smak serowy (lagodne)",Cheese flavour instant noodle dish (milk),80g,18.00,,5901882014480
,Vifon,"Danie blyskawiczne z kluskami ""Lunch box"" smak gulaszowy (pikantne)",Goulash flavour instant noodle dish (hot),80g,18.00,,5901882014442
